num,kmh_mph,mph_kmh,kmh_kms,kmh_mh,kmh_ms,kmh_fph,kmh_fps,kmh_nmph,kmh_nmps,kmh_yph,kmh_yps,kmh_mach,kmh_knots,mph_mps,mph_mh,mph_ms,mph_fph,mph_fps,mph_nmph,mph_nmps,mph_yph,mph_yps,mph_mach,mph_knots,kmh_mph1,kmh_mph2,kmh_mph3,kmh_mph4,kmh_mph5,kmh_mph6,kmh_mph7,kmh_mph8,kmh_mph9,mph_kmh1,mph_kmh2,mph_kmh3,mph_kmh4,mph_kmh5,mph_kmh6,mph_kmh7,mph_kmh8,mph_kmh9
1382,858.734722,2224.113408,0.383888889,1382000,383.8888889,4534120.88,1259.478022,746.2202976,0.207283416,1511373.578,419.825994,1.158734956,746.2202976,0.383888889,2224113.408,617.80928,7296960,2026.933333,1200.924832,0.333590231,2432320,675.6444444,1.800746,1200.924832,858.7968591,858.8589962,858.9211333,858.9832704,859.0454075,859.1075446,859.1696817,859.2318188,859.2939559,2224.274342,2224.435277,2224.596211,2224.757146,2224.91808,2225.079014,2225.239949,2225.400883,2225.561818
1383,859.356093,2225.722752,0.384166667,1383000,384.1666667,4537401.72,1260.389367,746.7602544,0.207433404,1512467.192,420.1297754,1.159573404,746.7602544,0.384166667,2225722.752,618.25632,7302240,2028.4,1201.793808,0.333831613,2434080,676.1333333,1.802049,1201.793808,859.4182301,859.4803672,859.5425043,859.6046414,859.6667785,859.7289156,859.7910527,859.8531898,859.9153269,2225.883686,2226.044621,2226.205555,2226.36649,2226.527424,2226.688358,2226.849293,2227.010227,2227.171162
1384,859.977464,2227.332096,0.384444444,1384000,384.4444444,4540682.56,1261.300711,747.3002112,0.207583392,1513560.805,420.4335569,1.160411852,747.3002112,0.384444444,2227332.096,618.70336,7307520,2029.866667,1202.662784,0.334072996,2435840,676.6222222,1.803352,1202.662784,860.0396011,860.1017382,860.1638753,860.2260124,860.2881495,860.3502866,860.4124237,860.4745608,860.5366979,2227.49303,2227.653965,2227.814899,2227.975834,2228.136768,2228.297702,2228.458637,2228.619571,2228.780506
1385,860.598835,2228.94144,0.384722222,1385000,384.7222222,4543963.4,1262.212056,747.840168,0.20773338,1514654.418,420.7373384,1.1612503,747.840168,0.384722222,2228941.44,619.1504,7312800,2031.333333,1203.53176,0.334314378,2437600,677.1111111,1.804655,1203.53176,860.6609721,860.7231092,860.7852463,860.8473834,860.9095205,860.9716576,861.0337947,861.0959318,861.1580689,2229.102374,2229.263309,2229.424243,2229.585178,2229.746112,2229.907046,2230.067981,2230.228915,2230.38985
1386,861.220206,2230.550784,0.385,1386000,385,4547244.24,1263.1234,748.3801248,0.207883368,1515748.031,421.0411198,1.162088748,748.3801248,0.385,2230550.784,619.59744,7318080,2032.8,1204.400736,0.33455576,2439360,677.6,1.805958,1204.400736,861.2823431,861.3444802,861.4066173,861.4687544,861.5308915,861.5930286,861.6551657,861.7173028,861.7794399,2230.711718,2230.872653,2231.033587,2231.194522,2231.355456,2231.51639,2231.677325,2231.838259,2231.999194
1387,861.841577,2232.160128,0.385277778,1387000,385.2777778,4550525.08,1264.034744,748.9200816,0.208033356,1516841.645,421.3449013,1.162927196,748.9200816,0.385277778,2232160.128,620.04448,7323360,2034.266667,1205.269712,0.334797142,2441120,678.0888889,1.807261,1205.269712,861.9037141,861.9658512,862.0279883,862.0901254,862.1522625,862.2143996,862.2765367,862.3386738,862.4008109,2232.321062,2232.481997,2232.642931,2232.803866,2232.9648,2233.125734,2233.286669,2233.447603,2233.608538
1388,862.462948,2233.769472,0.385555556,1388000,385.5555556,4553805.92,1264.946089,749.4600384,0.208183344,1517935.258,421.6486828,1.163765644,749.4600384,0.385555556,2233769.472,620.49152,7328640,2035.733333,1206.138688,0.335038524,2442880,678.5777778,1.808564,1206.138688,862.5250851,862.5872222,862.6493593,862.7114964,862.7736335,862.8357706,862.8979077,862.9600448,863.0221819,2233.930406,2234.091341,2234.252275,2234.41321,2234.574144,2234.735078,2234.896013,2235.056947,2235.217882
1389,863.084319,2235.378816,0.385833333,1389000,385.8333333,4557086.76,1265.857433,749.9999952,0.208333332,1519028.871,421.9524643,1.164604091,749.9999952,0.385833333,2235378.816,620.93856,7333920,2037.2,1207.007664,0.335279907,2444640,679.0666667,1.809867,1207.007664,863.1464561,863.2085932,863.2707303,863.3328674,863.3950045,863.4571416,863.5192787,863.5814158,863.6435529,2235.53975,2235.700685,2235.861619,2236.022554,2236.183488,2236.344422,2236.505357,2236.666291,2236.827226
1390,863.70569,2236.98816,0.386111111,1390000,386.1111111,4560367.6,1266.768778,750.539952,0.20848332,1520122.485,422.2562457,1.165442539,750.539952,0.386111111,2236988.16,621.3856,7339200,2038.666667,1207.87664,0.335521289,2446400,679.5555556,1.81117,1207.87664,863.7678271,863.8299642,863.8921013,863.9542384,864.0163755,864.0785126,864.1406497,864.2027868,864.2649239,2237.149094,2237.310029,2237.470963,2237.631898,2237.792832,2237.953766,2238.114701,2238.275635,2238.43657
1391,864.327061,2238.597504,0.386388889,1391000,386.3888889,4563648.44,1267.680122,751.0799088,0.208633308,1521216.098,422.5600272,1.166280987,751.0799088,0.386388889,2238597.504,621.83264,7344480,2040.133333,1208.745616,0.335762671,2448160,680.0444444,1.812473,1208.745616,864.3891981,864.4513352,864.5134723,864.5756094,864.6377465,864.6998836,864.7620207,864.8241578,864.8862949,2238.758438,2238.919373,2239.080307,2239.241242,2239.402176,2239.56311,2239.724045,2239.884979,2240.045914
1392,864.948432,2240.206848,0.386666667,1392000,386.6666667,4566929.28,1268.591467,751.6198656,0.208783296,1522309.711,422.8638087,1.167119435,751.6198656,0.386666667,2240206.848,622.27968,7349760,2041.6,1209.614592,0.336004053,2449920,680.5333333,1.813776,1209.614592,865.0105691,865.0727062,865.1348433,865.1969804,865.2591175,865.3212546,865.3833917,865.4455288,865.5076659,2240.367782,2240.528717,2240.689651,2240.850586,2241.01152,2241.172454,2241.333389,2241.494323,2241.655258
1393,865.569803,2241.816192,0.386944444,1393000,386.9444444,4570210.12,1269.502811,752.1598224,0.208933284,1523403.325,423.1675901,1.167957883,752.1598224,0.386944444,2241816.192,622.72672,7355040,2043.066667,1210.483568,0.336245436,2451680,681.0222222,1.815079,1210.483568,865.6319401,865.6940772,865.7562143,865.8183514,865.8804885,865.9426256,866.0047627,866.0668998,866.1290369,2241.977126,2242.138061,2242.298995,2242.45993,2242.620864,2242.781798,2242.942733,2243.103667,2243.264602
1394,866.191174,2243.425536,0.387222222,1394000,387.2222222,4573490.96,1270.414156,752.6997792,0.209083272,1524496.938,423.4713716,1.168796331,752.6997792,0.387222222,2243425.536,623.17376,7360320,2044.533333,1211.352544,0.336486818,2453440,681.5111111,1.816382,1211.352544,866.2533111,866.3154482,866.3775853,866.4397224,866.5018595,866.5639966,866.6261337,866.6882708,866.7504079,2243.58647,2243.747405,2243.908339,2244.069274,2244.230208,2244.391142,2244.552077,2244.713011,2244.873946
1395,866.812545,2245.03488,0.3875,1395000,387.5,4576771.8,1271.3255,753.239736,0.20923326,1525590.551,423.7751531,1.169634779,753.239736,0.3875,2245034.88,623.6208,7365600,2046,1212.22152,0.3367282,2455200,682,1.817685,1212.22152,866.8746821,866.9368192,866.9989563,867.0610934,867.1232305,867.1853676,867.2475047,867.3096418,867.3717789,2245.195814,2245.356749,2245.517683,2245.678618,2245.839552,2246.000486,2246.161421,2246.322355,2246.48329
1396,867.433916,2246.644224,0.387777778,1396000,387.7777778,4580052.64,1272.236844,753.7796928,0.209383248,1526684.164,424.0789346,1.170473227,753.7796928,0.387777778,2246644.224,624.06784,7370880,2047.466667,1213.090496,0.336969582,2456960,682.4888889,1.818988,1213.090496,867.4960531,867.5581902,867.6203273,867.6824644,867.7446015,867.8067386,867.8688757,867.9310128,867.9931499,2246.805158,2246.966093,2247.127027,2247.287962,2247.448896,2247.60983,2247.770765,2247.931699,2248.092634
1397,868.055287,2248.253568,0.388055556,1397000,388.0555556,4583333.48,1273.148189,754.3196496,0.209533236,1527777.778,424.382716,1.171311674,754.3196496,0.388055556,2248253.568,624.51488,7376160,2048.933333,1213.959472,0.337210964,2458720,682.9777778,1.820291,1213.959472,868.1174241,868.1795612,868.2416983,868.3038354,868.3659725,868.4281096,868.4902467,868.5523838,868.6145209,2248.414502,2248.575437,2248.736371,2248.897306,2249.05824,2249.219174,2249.380109,2249.541043,2249.701978
1398,868.676658,2249.862912,0.388333333,1398000,388.3333333,4586614.32,1274.059533,754.8596064,0.209683224,1528871.391,424.6864975,1.172150122,754.8596064,0.388333333,2249862.912,624.96192,7381440,2050.4,1214.828448,0.337452347,2460480,683.4666667,1.821594,1214.828448,868.7387951,868.8009322,868.8630693,868.9252064,868.9873435,869.0494806,869.1116177,869.1737548,869.2358919,2250.023846,2250.184781,2250.345715,2250.50665,2250.667584,2250.828518,2250.989453,2251.150387,2251.311322
1399,869.298029,2251.472256,0.388611111,1399000,388.6111111,4589895.16,1274.970878,755.3995632,0.209833212,1529965.004,424.990279,1.17298857,755.3995632,0.388611111,2251472.256,625.40896,7386720,2051.866667,1215.697424,0.337693729,2462240,683.9555556,1.822897,1215.697424,869.3601661,869.4223032,869.4844403,869.5465774,869.6087145,869.6708516,869.7329887,869.7951258,869.8572629,2251.63319,2251.794125,2251.955059,2252.115994,2252.276928,2252.437862,2252.598797,2252.759731,2252.920666
1400,869.9194,2253.0816,0.388888889,1400000,388.8888889,4593176,1275.882222,755.93952,0.2099832,1531058.618,425.2940605,1.173827018,755.93952,0.388888889,2253081.6,625.856,7392000,2053.333333,1216.5664,0.337935111,2464000,684.4444444,1.8242,1216.5664,869.9815371,870.0436742,870.1058113,870.1679484,870.2300855,870.2922226,870.3543597,870.4164968,870.4786339,2253.242534,2253.403469,2253.564403,2253.725338,2253.886272,2254.047206,2254.208141,2254.369075,2254.53001
1401,870.540771,2254.690944,0.389166667,1401000,389.1666667,4596456.84,1276.793567,756.4794768,0.210133188,1532152.231,425.5978419,1.174665466,756.4794768,0.389166667,2254690.944,626.30304,7397280,2054.8,1217.435376,0.338176493,2465760,684.9333333,1.825503,1217.435376,870.6029081,870.6650452,870.7271823,870.7893194,870.8514565,870.9135936,870.9757307,871.0378678,871.1000049,2254.851878,2255.012813,2255.173747,2255.334682,2255.495616,2255.65655,2255.817485,2255.978419,2256.139354
1402,871.162142,2256.300288,0.389444444,1402000,389.4444444,4599737.68,1277.704911,757.0194336,0.210283176,1533245.844,425.9016234,1.175503914,757.0194336,0.389444444,2256300.288,626.75008,7402560,2056.266667,1218.304352,0.338417876,2467520,685.4222222,1.826806,1218.304352,871.2242791,871.2864162,871.3485533,871.4106904,871.4728275,871.5349646,871.5971017,871.6592388,871.7213759,2256.461222,2256.622157,2256.783091,2256.944026,2257.10496,2257.265894,2257.426829,2257.587763,2257.748698
1403,871.783513,2257.909632,0.389722222,1403000,389.7222222,4603018.52,1278.616256,757.5593904,0.210433164,1534339.458,426.2054049,1.176342362,757.5593904,0.389722222,2257909.632,627.19712,7407840,2057.733333,1219.173328,0.338659258,2469280,685.9111111,1.828109,1219.173328,871.8456501,871.9077872,871.9699243,872.0320614,872.0941985,872.1563356,872.2184727,872.2806098,872.3427469,2258.070566,2258.231501,2258.392435,2258.55337,2258.714304,2258.875238,2259.036173,2259.197107,2259.358042
1404,872.404884,2259.518976,0.39,1404000,390,4606299.36,1279.5276,758.0993472,0.210583152,1535433.071,426.5091863,1.177180809,758.0993472,0.39,2259518.976,627.64416,7413120,2059.2,1220.042304,0.33890064,2471040,686.4,1.829412,1220.042304,872.4670211,872.5291582,872.5912953,872.6534324,872.7155695,872.7777066,872.8398437,872.9019808,872.9641179,2259.67991,2259.840845,2260.001779,2260.162714,2260.323648,2260.484582,2260.645517,2260.806451,2260.967386
1405,873.026255,2261.12832,0.390277778,1405000,390.2777778,4609580.2,1280.438944,758.639304,0.21073314,1536526.684,426.8129678,1.178019257,758.639304,0.390277778,2261128.32,628.0912,7418400,2060.666667,1220.91128,0.339142022,2472800,686.8888889,1.830715,1220.91128,873.0883921,873.1505292,873.2126663,873.2748034,873.3369405,873.3990776,873.4612147,873.5233518,873.5854889,2261.289254,2261.450189,2261.611123,2261.772058,2261.932992,2262.093926,2262.254861,2262.415795,2262.57673
1406,873.647626,2262.737664,0.390555556,1406000,390.5555556,4612861.04,1281.350289,759.1792608,0.210883128,1537620.297,427.1167493,1.178857705,759.1792608,0.390555556,2262737.664,628.53824,7423680,2062.133333,1221.780256,0.339383404,2474560,687.3777778,1.832018,1221.780256,873.7097631,873.7719002,873.8340373,873.8961744,873.9583115,874.0204486,874.0825857,874.1447228,874.2068599,2262.898598,2263.059533,2263.220467,2263.381402,2263.542336,2263.70327,2263.864205,2264.025139,2264.186074
1407,874.268997,2264.347008,0.390833333,1407000,390.8333333,4616141.88,1282.261633,759.7192176,0.211033116,1538713.911,427.4205308,1.179696153,759.7192176,0.390833333,2264347.008,628.98528,7428960,2063.6,1222.649232,0.339624787,2476320,687.8666667,1.833321,1222.649232,874.3311341,874.3932712,874.4554083,874.5175454,874.5796825,874.6418196,874.7039567,874.7660938,874.8282309,2264.507942,2264.668877,2264.829811,2264.990746,2265.15168,2265.312614,2265.473549,2265.634483,2265.795418
1408,874.890368,2265.956352,0.391111111,1408000,391.1111111,4619422.72,1283.172978,760.2591744,0.211183104,1539807.524,427.7243122,1.180534601,760.2591744,0.391111111,2265956.352,629.43232,7434240,2065.066667,1223.518208,0.339866169,2478080,688.3555556,1.834624,1223.518208,874.9525051,875.0146422,875.0767793,875.1389164,875.2010535,875.2631906,875.3253277,875.3874648,875.4496019,2266.117286,2266.278221,2266.439155,2266.60009,2266.761024,2266.921958,2267.082893,2267.243827,2267.404762
1409,875.511739,2267.565696,0.391388889,1409000,391.3888889,4622703.56,1284.084322,760.7991312,0.211333092,1540901.137,428.0280937,1.181373049,760.7991312,0.391388889,2267565.696,629.87936,7439520,2066.533333,1224.387184,0.340107551,2479840,688.8444444,1.835927,1224.387184,875.5738761,875.6360132,875.6981503,875.7602874,875.8224245,875.8845616,875.9466987,876.0088358,876.0709729,2267.72663,2267.887565,2268.048499,2268.209434,2268.370368,2268.531302,2268.692237,2268.853171,2269.014106
1410,876.13311,2269.17504,0.391666667,1410000,391.6666667,4625984.4,1284.995667,761.339088,0.21148308,1541994.751,428.3318752,1.182211497,761.339088,0.391666667,2269175.04,630.3264,7444800,2068,1225.25616,0.340348933,2481600,689.3333333,1.83723,1225.25616,876.1952471,876.2573842,876.3195213,876.3816584,876.4437955,876.5059326,876.5680697,876.6302068,876.6923439,2269.335974,2269.496909,2269.657843,2269.818778,2269.979712,2270.140646,2270.301581,2270.462515,2270.62345
1411,876.754481,2270.784384,0.391944444,1411000,391.9444444,4629265.24,1285.907011,761.8790448,0.211633068,1543088.364,428.6356566,1.183049945,761.8790448,0.391944444,2270784.384,630.77344,7450080,2069.466667,1226.125136,0.340590316,2483360,689.8222222,1.838533,1226.125136,876.8166181,876.8787552,876.9408923,877.0030294,877.0651665,877.1273036,877.1894407,877.2515778,877.3137149,2270.945318,2271.106253,2271.267187,2271.428122,2271.589056,2271.74999,2271.910925,2272.071859,2272.232794
1412,877.375852,2272.393728,0.392222222,1412000,392.2222222,4632546.08,1286.818356,762.4190016,0.211783056,1544181.977,428.9394381,1.183888392,762.4190016,0.392222222,2272393.728,631.22048,7455360,2070.933333,1226.994112,0.340831698,2485120,690.3111111,1.839836,1226.994112,877.4379891,877.5001262,877.5622633,877.6244004,877.6865375,877.7486746,877.8108117,877.8729488,877.9350859,2272.554662,2272.715597,2272.876531,2273.037466,2273.1984,2273.359334,2273.520269,2273.681203,2273.842138
1413,877.997223,2274.003072,0.3925,1413000,392.5,4635826.92,1287.7297,762.9589584,0.211933044,1545275.59,429.2432196,1.18472684,762.9589584,0.3925,2274003.072,631.66752,7460640,2072.4,1227.863088,0.34107308,2486880,690.8,1.841139,1227.863088,878.0593601,878.1214972,878.1836343,878.2457714,878.3079085,878.3700456,878.4321827,878.4943198,878.5564569,2274.164006,2274.324941,2274.485875,2274.64681,2274.807744,2274.968678,2275.129613,2275.290547,2275.451482
1414,878.618594,2275.612416,0.392777778,1414000,392.7777778,4639107.76,1288.641044,763.4989152,0.212083032,1546369.204,429.5470011,1.185565288,763.4989152,0.392777778,2275612.416,632.11456,7465920,2073.866667,1228.732064,0.341314462,2488640,691.2888889,1.842442,1228.732064,878.6807311,878.7428682,878.8050053,878.8671424,878.9292795,878.9914166,879.0535537,879.1156908,879.1778279,2275.77335,2275.934285,2276.095219,2276.256154,2276.417088,2276.578022,2276.738957,2276.899891,2277.060826
1415,879.239965,2277.22176,0.393055556,1415000,393.0555556,4642388.6,1289.552389,764.038872,0.21223302,1547462.817,429.8507825,1.186403736,764.038872,0.393055556,2277221.76,632.5616,7471200,2075.333333,1229.60104,0.341555844,2490400,691.7777778,1.843745,1229.60104,879.3021021,879.3642392,879.4263763,879.4885134,879.5506505,879.6127876,879.6749247,879.7370618,879.7991989,2277.382694,2277.543629,2277.704563,2277.865498,2278.026432,2278.187366,2278.348301,2278.509235,2278.67017
1416,879.861336,2278.831104,0.393333333,1416000,393.3333333,4645669.44,1290.463733,764.5788288,0.212383008,1548556.43,430.154564,1.187242184,764.5788288,0.393333333,2278831.104,633.00864,7476480,2076.8,1230.470016,0.341797227,2492160,692.2666667,1.845048,1230.470016,879.9234731,879.9856102,880.0477473,880.1098844,880.1720215,880.2341586,880.2962957,880.3584328,880.4205699,2278.992038,2279.152973,2279.313907,2279.474842,2279.635776,2279.79671,2279.957645,2280.118579,2280.279514
1417,880.482707,2280.440448,0.393611111,1417000,393.6111111,4648950.28,1291.375078,765.1187856,0.212532996,1549650.044,430.4583455,1.188080632,765.1187856,0.393611111,2280440.448,633.45568,7481760,2078.266667,1231.338992,0.342038609,2493920,692.7555556,1.846351,1231.338992,880.5448441,880.6069812,880.6691183,880.7312554,880.7933925,880.8555296,880.9176667,880.9798038,881.0419409,2280.601382,2280.762317,2280.923251,2281.084186,2281.24512,2281.406054,2281.566989,2281.727923,2281.888858
1418,881.104078,2282.049792,0.393888889,1418000,393.8888889,4652231.12,1292.286422,765.6587424,0.212682984,1550743.657,430.7621269,1.18891908,765.6587424,0.393888889,2282049.792,633.90272,7487040,2079.733333,1232.207968,0.342279991,2495680,693.2444444,1.847654,1232.207968,881.1662151,881.2283522,881.2904893,881.3526264,881.4147635,881.4769006,881.5390377,881.6011748,881.6633119,2282.210726,2282.371661,2282.532595,2282.69353,2282.854464,2283.015398,2283.176333,2283.337267,2283.498202
1419,881.725449,2283.659136,0.394166667,1419000,394.1666667,4655511.96,1293.197767,766.1986992,0.212832972,1551837.27,431.0659084,1.189757528,766.1986992,0.394166667,2283659.136,634.34976,7492320,2081.2,1233.076944,0.342521373,2497440,693.7333333,1.848957,1233.076944,881.7875861,881.8497232,881.9118603,881.9739974,882.0361345,882.0982716,882.1604087,882.2225458,882.2846829,2283.82007,2283.981005,2284.141939,2284.302874,2284.463808,2284.624742,2284.785677,2284.946611,2285.107546
